Id,Date,Schl,Location,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
819,3/17/11,Butler,N,Old Dominion,W 60-58,200,22,54,0.407,15,28,0.536,7,26,0.269,9,11,0.818,60
820,3/18/11,Indiana State,N,Syracuse,L 60-77,200,22,55,0.4,15,34,0.441,7,21,0.333,9,14,0.643,60
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
821,3/25/11,Ohio State,N,Kentucky,L 60-62,200,19,58,0.328,13,42,0.31,6,16,0.375,16,22,0.727,60
822,3/15/12,S Dakota St.,N,Baylor,L 60-68,200,21,50,0.42,11,20,0.55,10,30,0.333,8,14,0.571,60
823,3/16/12,Michigan,N,Ohio,L 60-65,200,22,54,0.407,15,31,0.484,7,23,0.304,9,11,0.818,60
824,3/17/12,Wisconsin,N,Vanderbilt,W 60-57,200,23,55,0.418,13,22,0.591,10,33,0.303,4,8,0.5,60
825,3/18/12,Purdue,N,Kansas,L 60-63,200,20,50,0.4,12,32,0.375,8,18,0.444,12,19,0.632,60
826,3/23/12,Kansas,N,NC State,W 60-57,200,24,64,0.375,23,50,0.46,1,14,0.071,11,20,0.55,60
827,3/23/13,California,N,Syracuse,L 60-66,199,22,56,0.393,18,35,0.514,4,21,0.19,12,19,0.632,60
828,3/20/14,Dayton,N,Ohio State,W 60-59,200,22,49,0.449,19,36,0.528,3,13,0.231,13,17,0.765,60
829,3/21/14,Nebraska,N,Baylor,L 60-74,200,23,54,0.426,19,33,0.576,4,21,0.19,10,16,0.625,60
830,3/23/14,Stanford,N,Kansas,W 60-57,200,21,47,0.447,21,38,0.553,0,9,0,18,26,0.692,60
831,3/23/14,Memphis,N,Virginia,L 60-78,200,24,59,0.407,21,46,0.457,3,13,0.231,9,21,0.429,60
832,3/23/14,Stephen F. Austin,N,UCLA,L 60-77,200,20,57,0.351,13,30,0.433,7,27,0.259,13,16,0.813,60
833,3/30/14,UConn,N,Michigan State,W 60-54,200,17,49,0.347,12,27,0.444,5,22,0.227,21,22,0.955,60
834,4/7/14,UConn,N,Kentucky,W 60-54,200,22,53,0.415,16,34,0.471,6,19,0.316,10,10,1,60
835,3/19/15,UAB,N,Iowa State,W 60-59,200,24,69,0.348,21,51,0.412,3,18,0.167,9,11,0.818,60
836,3/19/15,UCLA,N,SMU,W 60-59,200,20,47,0.426,10,27,0.37,10,20,0.5,10,14,0.714,60
837,3/20/15,Albany (NY),N,Oklahoma,L 60-69,200,23,61,0.377,15,36,0.417,8,25,0.32,6,10,0.6,60
838,3/22/15,Michigan State,N,Virginia,W 60-54,200,17,40,0.425,11,28,0.393,6,12,0.5,20,33,0.606,60
839,3/26/15,Xavier,N,Arizona,L 60-68,200,22,51,0.431,19,34,0.559,3,17,0.176,13,16,0.813,60
840,3/20/16,Hawaii,N,Maryland,L 60-73,200,23,70,0.329,19,51,0.373,4,19,0.211,10,15,0.667,60
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
841,3/25/16,Gonzaga,N,Syracuse,L 60-63,200,24,55,0.436,16,34,0.471,8,21,0.381,4,5,0.8,60
842,3/16/17,Notre Dame,N,Princeton,W 60-58,200,21,52,0.404,17,41,0.415,4,11,0.364,14,21,0.667,60
843,3/18/17,Saint Mary's,N,Arizona,L 60-69,200,25,54,0.463,20,33,0.606,5,21,0.238,5,8,0.625,60
844,3/25/17,Kansas,N,Oregon,L 60-74,200,21,60,0.35,16,35,0.457,5,25,0.2,13,17,0.765,60
845,3/14/18,Syracuse,N,Arizona State,W 60-56,200,20,49,0.408,13,29,0.448,7,20,0.35,13,23,0.565,60
846,3/15/18,Penn,N,Kansas,L 60-76,200,22,56,0.393,11,27,0.407,11,29,0.379,5,14,0.357,60
847,3/15/18,Stephen F. Austin,N,Texas Tech,L 60-70,200,18,47,0.383,13,33,0.394,5,14,0.357,19,28,0.679,60
848,3/22/18,Gonzaga,N,Florida State,L 60-75,200,20,59,0.339,15,39,0.385,5,20,0.25,15,24,0.625,60
849,3/16/11,VCU,N,USC,W 59-46,200,20,59,0.339,11,35,0.314,9,24,0.375,10,15,0.667,59
850,3/17/11,Kentucky,N,Princeton,W 59-57,200,24,47,0.511,19,36,0.528,5,11,0.455,6,11,0.545,59
851,3/20/11,Illinois,N,Kansas,L 59-73,200,23,60,0.383,17,39,0.436,6,21,0.286,7,9,0.778,59
852,3/13/12,Western Ky.,N,Miss Val St,W 59-58,200,19,62,0.306,17,46,0.37,2,16,0.125,19,33,0.576,59
853,3/14/12,Lamar,N,Vermont,L 59-71,200,20,60,0.333,16,47,0.34,4,13,0.308,15,21,0.714,59
854,3/15/12,Loyola (MD),N,Ohio State,L 59-78,200,19,54,0.352,15,40,0.375,4,14,0.286,17,22,0.773,59
855,3/15/12,Wichita State,N,VCU,L 59-62,200,24,62,0.387,19,46,0.413,5,16,0.313,6,10,0.6,59
856,3/16/12,Belmont,N,Georgetown,L 59-74,200,21,54,0.389,11,27,0.407,10,27,0.37,7,11,0.636,59
857,3/16/12,Texas,N,Cincinnati,L 59-65,200,20,57,0.351,13,37,0.351,7,20,0.35,12,14,0.857,59
858,3/17/12,Kansas State,N,Syracuse,L 59-75,200,21,67,0.313,17,50,0.34,4,17,0.235,13,19,0.684,59
859,3/17/12,Louisville,N,New Mexico,W 59-56,200,22,48,0.458,15,33,0.455,7,15,0.467,8,12,0.667,59
860,4/2/12,Kansas,N,Kentucky,L 59-67,200,22,62,0.355,17,51,0.333,5,11,0.455,10,15,0.667,59
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
861,3/21/13,Marquette,N,Davidson,W 59-58,200,20,58,0.345,16,43,0.372,4,15,0.267,15,19,0.789,59
862,3/24/13,Illinois,N,Miami (FL),L 59-63,200,23,61,0.377,16,34,0.471,7,27,0.259,6,7,0.857,59
863,3/31/13,Florida,N,Michigan,L 59-79,200,23,56,0.411,21,46,0.457,2,10,0.2,11,17,0.647,59
864,3/18/14,Xavier,N,NC State,L 59-74,200,23,55,0.418,21,41,0.512,2,14,0.143,11,16,0.688,59
865,3/20/14,Ohio State,N,Dayton,L 59-60,200,24,50,0.48,21,38,0.553,3,12,0.25,8,12,0.667,59
866,3/21/14,Weber State,N,Arizona,L 59-68,200,16,53,0.302,9,36,0.25,7,17,0.412,20,23,0.87,59
867,3/21/14,Coastal Caro.,N,Virginia,L 59-70,200,21,50,0.42,12,31,0.387,9,19,0.474,8,14,0.571,59
868,3/21/14,Tulsa,N,UCLA,L 59-76,200,21,57,0.368,14,38,0.368,7,19,0.368,10,14,0.714,59
869,3/28/14,Virginia,N,Michigan State,L 59-61,200,20,57,0.351,14,39,0.359,6,18,0.333,13,17,0.765,59
870,3/19/15,Iowa State,N,UAB,L 59-60,200,24,65,0.369,18,42,0.429,6,23,0.261,5,7,0.714,59
871,3/19/15,SMU,N,UCLA,L 59-60,200,20,55,0.364,13,39,0.333,7,16,0.438,12,20,0.6,59
872,3/22/15,Maryland,N,West Virginia,L 59-69,200,21,44,0.477,13,25,0.52,8,19,0.421,9,13,0.692,59
873,3/16/16,Holy Cross,N,Southern,W 59-55,200,18,40,0.45,9,15,0.6,9,25,0.36,14,19,0.737,59
874,3/19/16,Utah,N,Gonzaga,L 59-82,200,22,52,0.423,15,37,0.405,7,15,0.467,8,8,1,59
875,3/26/16,Kansas,N,Villanova,L 59-64,200,23,50,0.46,17,28,0.607,6,22,0.273,7,11,0.636,59
876,3/25/17,Xavier,N,Gonzaga,L 59-83,200,22,62,0.355,20,46,0.435,2,16,0.125,13,22,0.591,59
877,3/16/18,Creighton,N,Kansas State,L 59-69,200,23,68,0.338,14,34,0.412,9,34,0.265,4,5,0.8,59
878,3/25/18,Texas Tech,N,Villanova,L 59-71,200,20,60,0.333,15,40,0.375,5,20,0.25,14,18,0.778,59
879,3/17/11,Belmont,N,Wisconsin,L 58-72,200,18,49,0.367,12,27,0.444,6,22,0.273,16,22,0.727,58
880,3/17/11,Old Dominion,N,Butler,L 58-60,200,16,45,0.356,11,30,0.367,5,15,0.333,21,27,0.778,58
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
881,3/19/11,Cincinnati,N,UConn,L 58-69,200,22,55,0.4,18,41,0.439,4,14,0.286,10,14,0.714,58
882,3/13/12,Miss Val St,N,Western Ky.,L 58-59,200,22,61,0.361,18,39,0.462,4,22,0.182,10,22,0.455,58
883,3/15/12,Murray State,N,Colorado State,W 58-41,200,20,51,0.392,15,34,0.441,5,17,0.294,13,26,0.5,58
884,3/16/12,Creighton,N,Alabama,W 58-57,200,22,50,0.44,13,29,0.448,9,21,0.429,5,13,0.385,58
885,3/16/12,Vermont,N,UNC,L 58-77,200,25,63,0.397,22,45,0.489,3,18,0.167,5,8,0.625,58
886,3/16/12,South Florida,N,Temple,W 58-44,200,17,50,0.34,9,33,0.273,8,17,0.471,16,21,0.762,58
887,3/18/12,Lehigh,N,Xavier,L 58-70,200,21,64,0.328,18,42,0.429,3,22,0.136,13,20,0.65,58
888,3/22/12,Marquette,N,Florida,L 58-68,200,20,65,0.308,14,44,0.318,6,21,0.286,12,18,0.667,58
889,3/21/13,Davidson,N,Marquette,L 58-59,200,19,46,0.413,13,29,0.448,6,17,0.353,14,22,0.636,58
890,3/21/13,Southern,N,Gonzaga,L 58-64,200,18,46,0.391,8,23,0.348,10,23,0.435,12,18,0.667,58
891,3/22/13,Notre Dame,N,Iowa State,L 58-76,199,22,51,0.431,18,34,0.529,4,17,0.235,10,13,0.769,58
892,3/24/13,Indiana,N,Temple,W 58-52,200,19,45,0.422,15,32,0.469,4,13,0.308,16,20,0.8,58
893,3/24/13,UNC,N,Kansas,L 58-70,200,22,73,0.301,16,52,0.308,6,21,0.286,8,10,0.8,58
894,3/28/13,La Salle,N,Wichita State,L 58-72,200,20,56,0.357,13,38,0.342,7,18,0.389,11,16,0.688,58
895,3/21/14,Stanford,N,New Mexico,W 58-53,200,19,49,0.388,11,34,0.324,8,15,0.533,12,17,0.706,58
896,3/21/15,Ohio State,N,Arizona,L 58-73,200,20,52,0.385,15,35,0.429,5,17,0.294,13,15,0.867,58
897,3/27/15,Oklahoma,N,Michigan State,L 58-62,200,20,55,0.364,16,38,0.421,4,17,0.235,14,16,0.875,58
898,3/16/17,Princeton,N,Notre Dame,L 58-60,200,22,57,0.386,14,26,0.538,8,31,0.258,6,6,1,58
899,3/17/17,Dayton,N,Wichita State,L 58-64,200,18,58,0.31,11,36,0.306,7,22,0.318,15,20,0.75,58
900,3/17/17,Miami (FL),N,Michigan State,L 58-78,200,21,52,0.404,17,36,0.472,4,16,0.25,12,17,0.706,58
901,3/23/17,West Virginia,N,Gonzaga,L 58-61,200,16,60,0.267,11,37,0.297,5,23,0.217,21,29,0.724,58
902,3/13/18,UCLA,N,St. Bonaventure,L 58-65,200,21,50,0.42,11,20,0.55,10,30,0.333,6,10,0.6,58
903,3/16/18,Charleston,N,Auburn,L 58-62,200,23,51,0.451,18,29,0.621,5,22,0.227,7,14,0.5,58
904,3/17/18,Alabama,N,Villanova,L 58-81,200,20,48,0.417,16,32,0.5,4,16,0.25,14,23,0.609,58
905,3/22/18,Kentucky,N,Kansas State,L 58-61,200,16,42,0.381,13,30,0.433,3,12,0.25,23,37,0.622,58
906,3/24/18,Michigan,N,Florida State,W 58-54,200,19,49,0.388,15,27,0.556,4,22,0.182,16,24,0.667,58
907,3/17/11,Princeton,N,Kentucky,L 57-59,200,24,52,0.462,21,38,0.553,3,14,0.214,6,7,0.857,57
908,3/18/11,Florida State,N,Texas A&M,W 57-50,200,20,43,0.465,16,28,0.571,4,15,0.267,13,20,0.65,57
909,3/18/11,Villanova,N,George Mason,L 57-61,200,19,52,0.365,12,30,0.4,7,22,0.318,12,17,0.706,57
910,3/20/11,Notre Dame,N,Florida State,L 57-71,200,19,62,0.306,12,32,0.375,7,30,0.233,12,19,0.632,57
911,3/25/11,Richmond,N,Kansas,L 57-77,200,22,65,0.338,18,39,0.462,4,26,0.154,9,12,0.75,57
912,3/16/12,Alabama,N,Creighton,L 57-58,200,22,48,0.458,15,31,0.484,7,17,0.412,6,12,0.5,57
913,3/17/12,Vanderbilt,N,Wisconsin,L 57-60,200,20,46,0.435,15,27,0.556,5,19,0.263,12,16,0.75,57
914,3/22/12,Louisville,N,Michigan State,W 57-44,200,21,55,0.382,12,32,0.375,9,23,0.391,6,11,0.545,57
915,3/23/12,NC State,N,Kansas,L 57-60,200,19,67,0.284,13,46,0.283,6,21,0.286,13,17,0.765,57
916,3/22/13,Illinois,N,Colorado,W 57-49,200,16,52,0.308,8,21,0.381,8,31,0.258,17,24,0.708,57
917,3/22/13,Western Ky.,N,Kansas,L 57-64,200,21,66,0.318,18,46,0.391,3,20,0.15,12,18,0.667,57
918,3/22/13,Ole Miss,N,Wisconsin,W 57-46,200,22,57,0.386,19,42,0.452,3,15,0.2,10,16,0.625,57
919,3/23/13,Saint Louis,N,Oregon,L 57-74,200,20,53,0.377,17,32,0.531,3,21,0.143,14,22,0.636,57
920,3/20/14,Cincinnati,N,Harvard,L 57-61,200,21,57,0.368,17,45,0.378,4,12,0.333,11,16,0.688,57
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
921,3/20/14,Michigan,N,Wofford,W 57-40,200,22,46,0.478,15,29,0.517,7,17,0.412,6,9,0.667,57
922,3/23/14,Kansas,N,Stanford,L 57-60,200,19,58,0.328,14,42,0.333,5,16,0.313,14,18,0.778,57
923,3/19/15,Georgia State,N,Baylor,W 57-56,200,22,54,0.407,17,38,0.447,5,16,0.313,8,13,0.615,57
924,3/19/15,Ole Miss,N,Xavier,L 57-76,200,24,73,0.329,18,46,0.391,6,27,0.222,3,5,0.6,57
925,3/19/15,Utah,N,Stephen F. Austin,W 57-50,200,18,38,0.474,13,25,0.52,5,13,0.385,16,21,0.762,57
926,3/20/15,Louisville,N,UC-Irvine,W 57-55,200,23,55,0.418,18,40,0.45,5,15,0.333,6,6,1,57
927,3/27/15,Utah,N,Duke,L 57-63,200,21,60,0.35,17,44,0.386,4,16,0.25,11,15,0.733,57
928,3/17/16,Stony Brook,N,Kentucky,L 57-85,200,20,76,0.263,17,63,0.27,3,13,0.231,14,18,0.778,57
929,3/19/16,Wichita State,N,Miami (FL),L 57-65,200,20,59,0.339,14,37,0.378,6,22,0.273,11,14,0.786,57
930,3/16/18,Syracuse,N,TCU,W 57-52,200,21,57,0.368,18,43,0.419,3,14,0.214,12,15,0.8,57
931,3/31/18,Loyola (IL),N,Michigan,L 57-69,200,22,51,0.431,21,41,0.512,1,10,0.1,12,14,0.857,57
932,3/18/11,Akron,N,Notre Dame,L 56-69,200,23,64,0.359,16,43,0.372,7,21,0.333,3,6,0.5,56
933,3/18/11,Georgetown,N,VCU,L 56-74,200,20,52,0.385,15,26,0.577,5,26,0.192,11,13,0.846,56
934,4/2/11,UConn,N,Kentucky,W 56-55,200,23,49,0.469,22,37,0.595,1,12,0.083,9,11,0.818,56
935,3/17/12,New Mexico,N,Louisville,L 56-59,200,23,58,0.397,18,35,0.514,5,23,0.217,5,8,0.625,56
936,3/18/12,Florida State,N,Cincinnati,L 56-62,200,19,50,0.38,13,33,0.394,6,17,0.353,12,15,0.8,56
937,3/18/12,South Florida,N,Ohio,L 56-62,200,20,46,0.435,18,31,0.581,2,15,0.133,14,19,0.737,56
938,3/21/13,Bucknell,N,Butler,L 56-68,200,23,62,0.371,18,46,0.391,5,16,0.313,5,8,0.625,56
939,3/21/13,S Dakota St.,N,Michigan,L 56-71,200,23,52,0.442,19,33,0.576,4,19,0.211,6,8,0.75,56
940,3/23/13,Colorado State,N,Louisville,L 56-82,200,19,40,0.475,14,28,0.5,5,12,0.417,13,21,0.619,56
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
941,4/6/13,Syracuse,N,Michigan,L 56-61,201,23,55,0.418,20,41,0.488,3,14,0.214,7,11,0.636,56
942,3/21/14,Kentucky,N,Kansas State,W 56-49,200,19,50,0.38,15,35,0.429,4,15,0.267,14,21,0.667,56
943,3/18/15,Dayton,N,Boise State,W 56-55,200,20,42,0.476,13,21,0.619,7,21,0.333,9,14,0.643,56
944,3/19/15,Arkansas,N,Wofford,W 56-53,200,22,48,0.458,19,40,0.475,3,8,0.375,9,16,0.563,56
945,3/19/15,Baylor,N,Georgia State,L 56-57,200,19,43,0.442,12,24,0.5,7,19,0.368,11,13,0.846,56
946,3/19/15,Butler,N,Texas,W 56-48,200,16,48,0.333,12,35,0.343,4,13,0.308,20,28,0.714,56
947,3/19/15,Hampton,N,Kentucky,L 56-79,200,17,59,0.288,13,43,0.302,4,16,0.25,18,23,0.783,56
948,3/20/15,Robert Morris,N,Duke,L 56-85,200,24,66,0.364,18,47,0.383,6,19,0.316,2,4,0.5,56
949,3/20/15,New Mexico St.,N,Kansas,L 56-75,200,20,56,0.357,15,41,0.366,5,15,0.333,11,16,0.688,56
950,3/18/16,UNC Asheville,N,Villanova,L 56-86,200,21,57,0.368,16,40,0.4,5,17,0.294,9,13,0.692,56
951,3/18/16,West Virginia,N,Stephen F. Austin,L 56-70,200,16,52,0.308,13,36,0.361,3,16,0.188,21,27,0.778,56
952,3/25/16,Wisconsin,N,Notre Dame,L 56-61,200,23,57,0.404,17,37,0.459,6,20,0.3,4,6,0.667,56
953,3/16/17,Mt. St. Mary's,N,Villanova,L 56-76,200,21,57,0.368,16,36,0.444,5,21,0.238,9,12,0.75,56
954,3/14/18,Arizona State,N,Syracuse,L 56-60,200,21,52,0.404,10,20,0.5,11,32,0.344,3,10,0.3,56
955,3/18/11,Xavier,N,Marquette,L 55-66,200,21,51,0.412,19,38,0.5,2,13,0.154,11,15,0.733,55
956,4/2/11,Kentucky,N,UConn,L 55-56,200,21,62,0.339,12,35,0.343,9,27,0.333,4,12,0.333,55
957,3/20/13,LIU-Brooklyn,N,James Madison,L 55-68,200,21,59,0.356,18,43,0.419,3,16,0.188,10,14,0.714,55
958,3/21/13,Oklahoma State,N,Oregon,L 55-68,200,21,52,0.404,16,35,0.457,5,17,0.294,8,15,0.533,55
959,3/21/13,Pitt,N,Wichita State,L 55-73,200,19,54,0.352,18,37,0.486,1,17,0.059,16,20,0.8,55
960,3/22/13,Oklahoma,N,San Diego State,L 55-70,200,23,58,0.397,18,37,0.486,5,21,0.238,4,8,0.5,55
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
961,3/30/13,Syracuse,N,Marquette,W 55-39,200,19,50,0.38,14,33,0.424,5,17,0.294,12,19,0.632,55
962,3/20/14,Albany (NY),N,Florida,L 55-67,200,20,51,0.392,16,38,0.421,4,13,0.308,11,14,0.786,55
963,3/22/14,Dayton,N,Syracuse,W 55-53,200,19,46,0.413,12,30,0.4,7,16,0.438,10,18,0.556,55
964,3/23/14,Creighton,N,Baylor,L 55-85,200,22,55,0.4,17,31,0.548,5,24,0.208,6,9,0.667,55
965,3/18/15,Boise State,N,Dayton,L 55-56,200,22,55,0.4,16,35,0.457,6,20,0.3,5,10,0.5,55
966,3/20/15,UC-Irvine,N,Louisville,L 55-57,200,24,52,0.462,19,38,0.5,5,14,0.357,2,2,1,55
967,3/16/16,Southern,N,Holy Cross,L 55-59,200,22,56,0.393,19,36,0.528,3,20,0.15,8,11,0.727,55
968,3/17/16,Arizona,N,Wichita State,L 55-65,200,20,48,0.417,14,30,0.467,6,18,0.333,9,15,0.6,55
969,3/18/18,Syracuse,N,Michigan State,W 55-53,200,15,42,0.357,14,34,0.412,1,8,0.125,24,31,0.774,55
970,3/24/11,Wisconsin,N,Butler,L 54-61,200,17,56,0.304,10,27,0.37,7,29,0.241,13,19,0.684,54
971,3/14/12,California,N,South Florida,L 54-65,200,21,58,0.362,18,44,0.409,3,14,0.214,9,14,0.643,54
972,3/15/12,West Virginia,N,Gonzaga,L 54-77,200,16,49,0.327,13,32,0.406,3,17,0.176,19,28,0.679,54
973,3/16/12,Memphis,N,Saint Louis,L 54-61,200,21,54,0.389,19,39,0.487,2,15,0.133,10,17,0.588,54
974,3/19/13,Middle Tenn.,N,Saint Mary's,L 54-67,200,22,52,0.423,18,40,0.45,4,12,0.333,6,7,0.857,54
975,3/21/13,Memphis,N,Saint Mary's,W 54-52,201,20,49,0.408,15,34,0.441,5,15,0.333,9,18,0.5,54
976,3/21/13,Valparaiso,N,Michigan State,L 54-65,199,19,54,0.352,12,29,0.414,7,25,0.28,9,14,0.643,54
977,3/30/14,Michigan State,N,UConn,L 54-60,200,18,46,0.391,7,17,0.412,11,29,0.379,7,8,0.875,54
978,4/7/14,Kentucky,N,UConn,L 54-60,200,18,46,0.391,13,30,0.433,5,16,0.313,13,24,0.542,54
979,3/20/15,Wyoming,N,Northern Iowa,L 54-71,200,21,46,0.457,12,24,0.5,9,22,0.409,3,9,0.333,54
980,3/22/15,Virginia,N,Michigan State,L 54-60,200,17,57,0.298,15,40,0.375,2,17,0.118,18,26,0.692,54
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
981,3/16/18,Missouri,N,Florida State,L 54-67,201,16,49,0.327,8,25,0.32,8,24,0.333,14,21,0.667,54
982,3/16/18,Virginia,N,UMBC,L 54-74,200,23,56,0.411,19,34,0.559,4,22,0.182,4,8,0.5,54
983,3/24/18,Florida State,N,Michigan,L 54-58,200,16,51,0.314,12,34,0.353,4,17,0.235,18,20,0.9,54
984,3/18/11,Boston U.,N,Kansas,L 53-72,200,18,51,0.353,9,26,0.346,9,25,0.36,8,12,0.667,53
985,4/4/11,UConn,N,Butler,W 53-41,200,19,55,0.345,18,44,0.409,1,11,0.091,14,16,0.875,53
986,3/17/12,Murray State,N,Marquette,L 53-62,200,20,64,0.313,16,43,0.372,4,21,0.19,9,10,0.9,53
987,3/23/13,VCU,N,Michigan,L 53-78,200,23,58,0.397,20,42,0.476,3,16,0.188,4,6,0.667,53
988,3/20/14,Milwaukee,N,Villanova,L 53-73,200,18,63,0.286,12,39,0.308,6,24,0.25,11,15,0.733,53
989,3/20/14,Western Mich.,N,Syracuse,L 53-77,200,17,49,0.347,13,31,0.419,4,18,0.222,15,20,0.75,53
990,3/21/14,New Mexico,N,Stanford,L 53-58,201,19,52,0.365,15,31,0.484,4,21,0.19,11,19,0.579,53
991,3/22/14,Syracuse,N,Dayton,L 53-55,200,21,54,0.389,21,44,0.477,0,10,0,11,14,0.786,53
992,4/5/14,Florida,N,UConn,L 53-63,200,19,49,0.388,18,39,0.462,1,10,0.1,14,20,0.7,53
993,3/19/15,Wofford,N,Arkansas,L 53-56,200,18,57,0.316,11,33,0.333,7,24,0.292,10,16,0.625,53
994,3/20/15,Providence,N,Dayton,L 53-66,200,20,59,0.339,10,33,0.303,10,26,0.385,3,7,0.429,53
995,3/22/15,Northern Iowa,N,Louisville,L 53-66,200,18,46,0.391,12,27,0.444,6,19,0.316,11,13,0.846,53
996,3/18/16,Weber State,N,Xavier,L 53-71,200,22,57,0.386,18,36,0.5,4,21,0.19,5,11,0.455,53
997,3/16/18,Georgia State,N,Cincinnati,L 53-68,200,21,53,0.396,13,26,0.5,8,27,0.296,3,3,1,53
998,3/18/18,Michigan State,N,Syracuse,L 53-55,200,17,66,0.258,9,29,0.31,8,37,0.216,11,16,0.688,53
999,3/18/18,Auburn,N,Clemson,L 53-84,200,17,66,0.258,10,34,0.294,7,32,0.219,12,15,0.8,53
1000,3/15/11,UAB,N,Clemson,L 52-70,200,18,48,0.375,6,24,0.25,12,24,0.5,4,7,0.571,52
1001,3/17/11,Bucknell,N,UConn,L 52-81,200,16,51,0.314,9,30,0.3,7,21,0.333,13,15,0.867,52
1002,3/21/13,Saint Mary's,N,Memphis,L 52-54,201,19,58,0.328,16,43,0.372,3,15,0.2,11,14,0.786,52
1003,3/24/13,Temple,N,Indiana,L 52-58,200,21,62,0.339,18,38,0.474,3,24,0.125,7,8,0.875,52
1004,3/27/14,Baylor,N,Wisconsin,L 52-69,200,18,57,0.316,16,42,0.381,2,15,0.133,14,18,0.778,52
1005,3/29/14,Dayton,N,Florida,L 52-62,200,19,48,0.396,11,30,0.367,8,18,0.444,6,8,0.75,52
1006,3/19/15,Lafayette,N,Villanova,L 52-93,200,21,55,0.382,17,37,0.459,4,18,0.222,6,7,0.857,52
1007,3/20/15,Davidson,N,Iowa,L 52-83,200,21,63,0.333,15,35,0.429,6,28,0.214,4,10,0.4,52
1008,3/29/15,Gonzaga,N,Duke,L 52-66,200,22,50,0.44,20,40,0.5,2,10,0.2,6,9,0.667,52
1009,3/17/16,Seton Hall,N,Gonzaga,L 52-68,200,20,62,0.323,16,41,0.39,4,21,0.19,8,21,0.381,52
1010,3/18/16,Holy Cross,N,Oregon,L 52-91,200,20,55,0.364,14,32,0.438,6,23,0.261,6,15,0.4,52
1011,3/16/18,TCU,N,Syracuse,L 52-57,200,19,48,0.396,16,31,0.516,3,17,0.176,11,17,0.647,52
1012,3/17/11,UCSB,N,Florida,L 51-79,200,17,47,0.362,12,28,0.429,5,19,0.263,12,18,0.667,51
1013,3/17/11,UNC Asheville,N,Pitt,L 51-74,200,17,55,0.309,14,36,0.389,3,19,0.158,14,19,0.737,51
1014,3/23/13,Harvard,N,Arizona,L 51-74,200,16,58,0.276,11,40,0.275,5,18,0.278,14,19,0.737,51
1015,3/22/14,Saint Louis,N,Louisville,L 51-66,200,21,53,0.396,21,38,0.553,0,15,0,9,16,0.563,51
1016,3/21/15,Cincinnati,N,Kentucky,L 51-64,199,20,63,0.317,18,49,0.367,2,14,0.143,9,14,0.643,51
1017,3/18/16,Dayton,N,Syracuse,L 51-70,200,18,56,0.321,12,34,0.353,6,22,0.273,9,19,0.474,51
1018,4/2/16,Oklahoma,N,Villanova,L 51-95,200,19,60,0.317,13,33,0.394,6,27,0.222,7,11,0.636,51
1019,3/17/11,Northern Colo.,N,San Diego State,L 50-68,200,19,56,0.339,11,34,0.324,8,22,0.364,4,8,0.5,50
1020,3/18/11,Texas A&M,N,Florida State,L 50-57,200,16,51,0.314,7,26,0.269,9,25,0.36,9,19,0.474,50
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1021,3/16/12,Detroit,N,Kansas,L 50-65,200,20,63,0.317,17,46,0.37,3,17,0.176,7,14,0.5,50
1022,3/18/12,Norfolk State,N,Florida,L 50-84,200,18,66,0.273,14,42,0.333,4,24,0.167,10,13,0.769,50
1023,3/24/13,Creighton,N,Duke,L 50-66,200,16,53,0.302,14,34,0.412,2,19,0.105,16,18,0.889,50
