Id,Date,Schl,Location,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
9921,1/12/12,Samford,@,Ga. Southern,L 53-58,200,21,49,0.429,14,23,0.609,7,26,0.269,4,6,0.667,53
9922,1/12/12,Northern Ariz.,,Montana,L 53-78,200,17,55,0.309,14,43,0.326,3,12,0.25,16,23,0.696,53
9923,1/12/12,Binghamton,@,Vermont,L 53-73,200,19,49,0.388,17,36,0.472,2,13,0.154,13,21,0.619,53
9924,1/14/12,Alabama State,,Alabama A&M,W 53-50,200,19,54,0.352,16,40,0.4,3,14,0.214,12,17,0.706,53
9925,1/14/12,Cal Poly,@,UC-Riverside,L 53-60,200,18,53,0.34,13,33,0.394,5,20,0.25,12,17,0.706,53
9926,1/14/12,Siena,@,Manhattan,L 53-72,200,19,57,0.333,15,39,0.385,4,18,0.222,11,19,0.579,53
9927,1/14/12,Notre Dame,,UConn,L 53-67,200,21,65,0.323,15,39,0.385,6,26,0.231,5,8,0.625,53
9928,1/16/12,Fla. Gulf Coast,@,Belmont,L 53-95,200,18,48,0.375,13,29,0.448,5,19,0.263,12,15,0.8,53
9929,1/16/12,Howard,,N.C. Central,L 53-69,200,14,47,0.298,9,33,0.273,5,14,0.357,20,30,0.667,53
9930,1/18/12,Air Force,,Wyoming,L 53-64,200,20,41,0.488,16,28,0.571,4,13,0.308,9,18,0.5,53
9931,1/18/12,Tennessee,@,Georgia,L 53-57 (OT),225,22,55,0.4,20,40,0.5,2,15,0.133,7,14,0.5,53
9932,1/21/12,Wright State,@,Detroit,L 53-69,200,20,49,0.408,14,32,0.438,6,17,0.353,7,14,0.5,53
9933,1/21/12,Northeastern,@,Drexel,L 53-71,200,17,44,0.386,15,34,0.441,2,10,0.2,17,23,0.739,53
9934,1/21/12,SC St.,@,Savannah State,L 53-83,200,16,57,0.281,16,46,0.348,0,11,0,21,30,0.7,53
9935,1/21/12,Southeastern LA,,Nicholls State,L 53-55,200,22,49,0.449,20,43,0.465,2,6,0.333,7,21,0.333,53
9936,1/21/12,Little Rock,@,Western Ky.,L 53-65,200,22,51,0.431,19,40,0.475,3,11,0.273,6,8,0.75,53
9937,1/23/12,Cincinnati,,Syracuse,L 53-60,200,21,61,0.344,13,36,0.361,8,25,0.32,3,9,0.333,53
9938,1/25/12,Auburn,@,Arkansas,L 53-56,200,21,52,0.404,16,35,0.457,5,17,0.294,6,10,0.6,53
9939,1/25/12,Old Dominion,@,UNC Wilmington,W 53-48,200,20,55,0.364,16,42,0.381,4,13,0.308,9,18,0.5,53
9940,1/26/12,Milwaukee,,Butler,W 53-42,200,21,55,0.382,16,35,0.457,5,20,0.25,6,18,0.333,53
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
9941,1/28/12,Pacific,,UCSB,L 53-56,200,15,48,0.313,8,22,0.364,7,26,0.269,16,22,0.727,53
9942,1/29/12,Marist,@,Fairfield,L 53-81,200,17,46,0.37,13,31,0.419,4,15,0.267,15,21,0.714,53
9943,1/30/12,Eastern Ill.,,SE Missouri St,L 53-74,200,20,54,0.37,16,41,0.39,4,13,0.308,9,13,0.692,53
9944,1/31/12,Wake Forest,,UNC,L 53-68,200,16,54,0.296,14,36,0.389,2,18,0.111,19,26,0.731,53
9945,2/1/12,Furman,,Davidson,L 53-71,200,18,53,0.34,13,39,0.333,5,14,0.357,12,16,0.75,53
9946,2/1/12,UNC Wilmington,,Georgia State,L 53-68,200,23,55,0.418,21,45,0.467,2,10,0.2,5,13,0.385,53
9947,2/1/12,Northeastern,,Drexel,L 53-61,200,17,39,0.436,12,26,0.462,5,13,0.385,14,19,0.737,53
9948,2/2/12,Samford,@,App. St.,W 53-52,200,17,47,0.362,13,22,0.591,4,25,0.16,15,19,0.789,53
9949,2/2/12,Wright State,@,Butler,L 53-64,200,21,47,0.447,14,27,0.519,7,20,0.35,4,6,0.667,53
9950,2/2/12,Nevada,,Utah State,W 53-52,200,18,48,0.375,10,24,0.417,8,24,0.333,9,15,0.6,53
9951,2/2/12,Morehead State,@,SIU Edwardsville,L 53-61,200,21,60,0.35,17,40,0.425,4,20,0.2,7,9,0.778,53
9952,2/2/12,USC,@,Washington St.,L 53-60,200,21,50,0.42,12,25,0.48,9,25,0.36,2,3,0.667,53
9953,2/3/12,Penn,@,Yale,L 53-60,200,22,57,0.386,17,36,0.472,5,21,0.238,4,8,0.5,53
9954,2/4/12,Ball State,,Miami (OH),L 53-59,200,20,60,0.333,17,39,0.436,3,21,0.143,10,14,0.714,53
9955,2/4/12,Binghamton,,Boston U.,L 53-68,200,22,50,0.44,19,39,0.487,3,11,0.273,6,10,0.6,53
9956,2/4/12,Grambling,,Southern,L 53-57,200,18,45,0.4,13,31,0.419,5,14,0.357,12,17,0.706,53
9957,2/4/12,Texas A&M,@,Kansas State,L 53-64,200,18,42,0.429,9,26,0.346,9,16,0.563,8,15,0.533,53
9958,2/4/12,Southern Ill.,,Evansville,W 53-52,200,19,44,0.432,17,32,0.531,2,12,0.167,13,19,0.684,53
9959,2/8/12,UNC Wilmington,@,Delaware,L 53-71,200,20,48,0.417,18,38,0.474,2,10,0.2,11,13,0.846,53
9960,2/8/12,Drake,@,Illinois State,L 53-64,200,20,52,0.385,14,30,0.467,6,22,0.273,7,13,0.538,53
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
9961,2/10/12,Green Bay,@,Wright State,W 53-48,200,20,52,0.385,17,38,0.447,3,14,0.214,10,13,0.769,53
9962,2/11/12,Southern Utah,,IUPUI,L 53-66,200,19,53,0.358,16,41,0.39,3,12,0.25,12,16,0.75,53
9963,2/11/12,Tennessee Tech,@,Tennessee State,L 53-68,200,21,59,0.356,17,38,0.447,4,21,0.19,7,14,0.5,53
9964,2/11/12,Tx AM-CC,,Sam Houston St.,L 53-61,200,19,47,0.404,14,27,0.519,5,20,0.25,10,18,0.556,53
9965,2/11/12,Texas State,@,Texas-Arlington,L 53-73,200,17,58,0.293,9,34,0.265,8,24,0.333,11,15,0.733,53
9966,2/11/12,Valparaiso,@,Youngstown St.,L 53-71,200,15,47,0.319,10,25,0.4,5,22,0.227,18,23,0.783,53
9967,2/12/12,Bradley,@,Missouri State,L 53-64,200,17,57,0.298,10,38,0.263,7,19,0.368,12,16,0.75,53
9968,2/13/12,Kansas State,,Kansas,L 53-59,200,20,65,0.308,16,47,0.34,4,18,0.222,9,14,0.643,53
9969,2/13/12,Southern,,Miss Val St,L 53-58,200,17,57,0.298,15,41,0.366,2,16,0.125,17,24,0.708,53
9970,2/15/12,Northern Ill.,,Western Mich.,L 53-78,200,21,53,0.396,17,37,0.459,4,16,0.25,7,14,0.5,53
9971,2/15/12,Rutgers,@,Notre Dame,L 53-71,200,22,56,0.393,19,42,0.452,3,14,0.214,6,10,0.6,53
9972,2/15/12,Wyoming,,Air Force,L 53-58,200,20,51,0.392,16,30,0.533,4,21,0.19,9,10,0.9,53
9973,2/16/12,Bucknell,,Lehigh,L 53-56,200,21,57,0.368,18,41,0.439,3,16,0.188,8,10,0.8,53
9974,2/16/12,North Dakota,@,Louisiana Tech,L 53-58,200,19,52,0.365,15,29,0.517,4,23,0.174,11,19,0.579,53
9975,2/16/12,Citadel,@,Western Caro.,L 53-70,200,19,50,0.38,13,34,0.382,6,16,0.375,9,15,0.6,53
9976,2/17/12,Valparaiso,@,Loyola Marymount,L 53-61,200,18,48,0.375,8,20,0.4,10,28,0.357,7,9,0.778,53
9977,2/18/12,Brown,@,Dartmouth,L 53-58,200,19,45,0.422,11,30,0.367,8,15,0.533,7,13,0.538,53
9978,2/18/12,Lafayette,@,Lehigh,L 53-72,200,21,61,0.344,15,41,0.366,6,20,0.3,5,8,0.625,53
9979,2/18/12,North Texas,,Louisiana,L 53-57,200,19,65,0.292,15,52,0.288,4,13,0.308,11,24,0.458,53
9980,2/18/12,Minnesota,@,Northwestern,L 53-64,200,21,50,0.42,16,33,0.485,5,17,0.294,6,13,0.462,53
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
9981,2/18/12,Providence,,Georgetown,L 53-63,200,14,54,0.259,10,33,0.303,4,21,0.19,21,31,0.677,53
9982,2/18/12,Richmond,,Charlotte,W 53-52,200,18,47,0.383,11,25,0.44,7,22,0.318,10,15,0.667,53
9983,2/20/12,Alabama State,,Southern,L 53-55,200,19,53,0.358,13,32,0.406,6,21,0.286,9,17,0.529,53
9984,2/20/12,Howard,,Md.-East. Shore,W 53-51,200,18,56,0.321,14,41,0.341,4,15,0.267,13,19,0.684,53
9985,2/20/12,Texas Southern,@,Miss Val St,L 53-56,200,18,58,0.31,10,37,0.27,8,21,0.381,9,16,0.563,53
9986,2/21/12,Vermont,@,Binghamton,L 53-57,200,18,46,0.391,14,26,0.538,4,20,0.2,13,19,0.684,53
9987,2/22/12,Georgia,@,LSU,L 53-61,200,22,56,0.393,18,39,0.462,4,17,0.235,5,7,0.714,53
9988,2/23/12,Ga. Southern,@,Charleston,L 53-58,200,22,48,0.458,17,32,0.531,5,16,0.313,4,8,0.5,53
9989,2/23/12,Sacred Heart,,Robert Morris,L 53-55,200,17,39,0.436,13,26,0.5,4,13,0.308,15,20,0.75,53
9990,2/25/12,Bradley,,Illinois State,L 53-54,200,18,59,0.305,12,40,0.3,6,19,0.316,11,14,0.786,53
9991,2/27/12,Grambling,,Ark-Pine Bluff,L 53-68,200,17,49,0.347,14,35,0.4,3,14,0.214,16,23,0.696,53
9992,2/27/12,Radford,@,VMI,L 53-55,200,16,48,0.333,8,29,0.276,8,19,0.421,13,23,0.565,53
9993,2/29/12,Boise State,,San Diego State,L 53-66,200,20,49,0.408,18,33,0.545,2,16,0.125,11,25,0.44,53
9994,2/29/12,Tulane,@,Houston,L 53-82,200,19,59,0.322,14,38,0.368,5,21,0.238,10,13,0.769,53
9995,2/29/12,Lipscomb,@,Mercer,L 53-61,200,19,60,0.317,15,39,0.385,4,21,0.19,11,16,0.688,53
9996,2/29/12,Nebraska,,Iowa,L 53-62,200,19,52,0.365,15,28,0.536,4,24,0.167,11,13,0.846,53
9997,2/29/12,Western Mich.,,Eastern Mich.,L 53-54,200,19,40,0.475,15,22,0.682,4,18,0.222,11,20,0.55,53
9998,3/1/12,Jackson State,@,Alabama A&M,L 53-73,200,19,51,0.373,15,39,0.385,4,12,0.333,11,21,0.524,53
9999,3/3/12,Hartford,N,Boston U.,W 53-49,200,18,45,0.4,12,23,0.522,6,22,0.273,11,18,0.611,53
10000,3/3/12,Montana State,@,Portland State,L 53-75,200,22,60,0.367,19,44,0.432,3,16,0.188,6,11,0.545,53
10001,3/4/12,North Dakota St.,N,Western Ill.,L 53-58,200,18,46,0.391,11,29,0.379,7,17,0.412,10,17,0.588,53
10002,3/5/12,Bowling Green,,Central Mich.,L 53-54,200,19,55,0.345,15,35,0.429,4,20,0.2,11,14,0.786,53
10003,3/5/12,Oral Roberts,N,Western Ill.,L 53-54,200,20,48,0.417,18,35,0.514,2,13,0.154,11,16,0.688,53
10004,3/5/12,Miami (OH),@,Toledo,L 53-60,200,20,50,0.4,11,21,0.524,9,29,0.31,4,5,0.8,53
10005,3/6/12,SC St.,N,Bethune-Cookman,L 53-62,200,17,42,0.405,15,28,0.536,2,14,0.143,17,20,0.85,53
10006,3/7/12,Colorado,N,Utah,W 53-41,200,15,43,0.349,14,32,0.438,1,11,0.091,22,29,0.759,53
10007,3/7/12,Oklahoma,N,Texas A&M,L 53-62,200,18,46,0.391,16,35,0.457,2,11,0.182,15,22,0.682,53
10008,3/8/12,South Florida,N,Notre Dame,L 53-57 (OT),225,21,55,0.382,13,38,0.342,8,17,0.471,3,5,0.6,53
10009,3/10/12,Colorado,N,Arizona,W 53-51,200,19,50,0.38,14,37,0.378,5,13,0.385,10,16,0.625,53
10010,3/10/12,Ole Miss,N,Vanderbilt,L 53-65,200,17,42,0.405,14,34,0.412,3,8,0.375,16,23,0.696,53
10011,3/17/12,Murray State,N,Marquette,L 53-62,200,20,64,0.313,16,43,0.372,4,21,0.19,9,10,0.9,53
10012,3/19/12,Penn,,Butler,L 53-63,200,20,54,0.37,16,34,0.471,4,20,0.2,9,13,0.692,53
10013,3/28/12,Washington St.,@,Pitt,L 53-57,200,17,39,0.436,13,26,0.5,4,13,0.308,15,18,0.833,53
10014,11/11/11,Central Ark.,@,Stanford,L 52-91,200,19,48,0.396,18,33,0.545,1,15,0.067,13,28,0.464,52
10015,11/12/11,San Jose State,@,Cal Poly,L 52-79,200,12,42,0.286,9,28,0.321,3,14,0.214,25,32,0.781,52
10016,11/13/11,UTEP,,UC-Riverside,W 52-41,200,18,47,0.383,11,28,0.393,7,19,0.368,9,12,0.75,52
10017,11/13/11,Southeastern LA,@,Tulsa,L 52-67,200,20,56,0.357,13,33,0.394,7,23,0.304,5,8,0.625,52
10018,11/14/11,Delaware State,@,Georgia Tech,L 52-70,200,22,53,0.415,17,33,0.515,5,20,0.25,3,5,0.6,52
10019,11/14/11,Western Ky.,,Tennessee State,W 52-49,200,19,46,0.413,14,27,0.519,5,19,0.263,9,12,0.75,52
10020,11/15/11,Brown,N,Manhattan,L 52-54,200,18,42,0.429,12,23,0.522,6,19,0.316,10,15,0.667,52
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
10021,11/15/11,SMU,N,Fresno State,L 52-54,200,19,44,0.432,14,25,0.56,5,19,0.263,9,13,0.692,52
10022,11/15/11,St. Peter's,,Robert Morris,L 52-69,200,19,44,0.432,13,24,0.542,6,20,0.3,8,19,0.421,52
10023,11/15/11,Colorado State,@,Stanford,L 52-64,200,21,62,0.339,17,46,0.37,4,16,0.25,6,12,0.5,52
10024,11/17/11,Southern Miss,@,Denver,L 52-59,200,18,57,0.316,15,44,0.341,3,13,0.231,13,19,0.684,52
10025,11/17/11,Niagara,@,Missouri,L 52-83,200,20,58,0.345,15,32,0.469,5,26,0.192,7,10,0.7,52
10026,11/17/11,Idaho,@,Montana,L 52-57,200,17,49,0.347,13,35,0.371,4,14,0.286,14,22,0.636,52
10027,11/18/11,Md.-East. Shore,@,Tulane,L 52-73,200,15,50,0.3,10,30,0.333,5,20,0.25,17,24,0.708,52
10028,11/19/11,Hartford,@,Brown,L 52-59,200,21,54,0.389,14,23,0.609,7,31,0.226,3,6,0.5,52
10029,11/19/11,Green Bay,,Wyoming,W 52-44,200,18,57,0.316,13,42,0.31,5,15,0.333,11,17,0.647,52
10030,11/20/11,Holy Cross,@,Fairfield,L 52-73,200,20,56,0.357,16,37,0.432,4,19,0.211,8,13,0.615,52
10031,11/20/11,Old Dominion,N,Kentucky,L 52-62,200,18,56,0.321,13,41,0.317,5,15,0.333,11,17,0.647,52
10032,11/20/11,Hampton,@,Rutgers,L 52-66,200,15,41,0.366,9,23,0.391,6,18,0.333,16,24,0.667,52
10033,11/21/11,Drake,N,Virginia,L 52-60,200,16,41,0.39,14,31,0.452,2,10,0.2,18,23,0.783,52
10034,11/22/11,Austin Peay,N,George Washington,L 52-54,200,20,58,0.345,16,44,0.364,4,14,0.286,8,13,0.615,52
10035,11/22/11,Cal Poly,@,UNLV,L 52-75,200,20,63,0.317,12,40,0.3,8,23,0.348,4,5,0.8,52
10036,11/23/11,Sam Houston St.,N,Niagara,L 52-59,200,18,49,0.367,13,30,0.433,5,19,0.263,11,17,0.647,52
10037,11/23/11,Wright State,@,North Florida,L 52-69,200,20,53,0.377,14,34,0.412,6,19,0.316,6,8,0.75,52
10038,11/30/11,Northern Ariz.,N,BYU,L 52-87,200,20,53,0.377,15,36,0.417,5,17,0.294,7,14,0.5,52
10039,12/1/11,Kennesaw State,@,Belmont,L 52-98,200,20,50,0.4,14,31,0.452,6,19,0.316,6,17,0.353,52
10040,12/1/11,St. Bonaventure,,Arkansas State,L 52-58,200,20,51,0.392,15,32,0.469,5,19,0.263,7,15,0.467,52
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
10041,12/3/11,Utah,@,Fresno State,L 52-82,200,17,49,0.347,12,31,0.387,5,18,0.278,13,21,0.619,52
10042,12/3/11,Bucknell,@,La Salle,L 52-78,200,20,61,0.328,16,44,0.364,4,17,0.235,8,10,0.8,52
10043,12/3/11,Kennesaw State,@,Lipscomb,L 52-75,200,20,61,0.328,15,43,0.349,5,18,0.278,7,17,0.412,52
10044,12/3/11,Georgia Tech,@,Tulane,L 52-57,200,21,60,0.35,16,43,0.372,5,17,0.294,5,9,0.556,52
10045,12/3/11,Vermont,@,Yale,L 52-68,200,21,60,0.35,18,47,0.383,3,13,0.231,7,13,0.538,52
10046,12/5/11,Samford,,UTSA,L 52-74,200,17,53,0.321,5,14,0.357,12,39,0.308,6,9,0.667,52
10047,12/10/11,Boston U.,,Harvard,L 52-76,200,17,55,0.309,12,37,0.324,5,18,0.278,13,25,0.52,52
10048,12/10/11,Texas State,@,Texas,L 52-86,200,15,58,0.259,8,36,0.222,7,22,0.318,15,24,0.625,52
10049,12/11/11,New Hampshire,@,Fairfield,L 52-58,200,18,58,0.31,10,30,0.333,8,28,0.286,8,12,0.667,52
10050,12/14/11,Auburn,,South Florida,W 52-40,200,17,41,0.415,14,27,0.519,3,14,0.214,15,18,0.833,52
10051,12/14/11,Northern Ill.,,DePaul,L 52-75,200,16,55,0.291,9,31,0.29,7,24,0.292,13,20,0.65,52
10052,12/17/11,Bethune-Cookman,@,Saint Mary's,L 52-77,200,21,50,0.42,16,37,0.432,5,13,0.385,5,10,0.5,52
10053,12/18/11,Central Mich.,@,Iowa State,L 52-59,200,21,55,0.382,17,31,0.548,4,24,0.167,6,6,1,52
10054,12/20/11,New Hampshire,@,Providence,L 52-67,200,18,58,0.31,11,29,0.379,7,29,0.241,9,20,0.45,52
10055,12/20/11,Eastern Mich.,@,Radford,W 52-48,200,16,39,0.41,9,24,0.375,7,15,0.467,13,17,0.765,52
10056,12/21/11,N.C. A&T,@,Akron,L 52-79,200,15,53,0.283,8,35,0.229,7,18,0.389,15,22,0.682,52
10057,12/21/11,Oklahoma State,N,Alabama,L 52-69,200,18,55,0.327,15,40,0.375,3,15,0.2,13,16,0.813,52
10058,12/22/11,Tx AM-CC,N,Bethune-Cookman,L 52-61,200,18,53,0.34,14,39,0.359,4,14,0.286,12,20,0.6,52
10059,12/22/11,Ga. Southern,@,Georgia State,L 52-72,200,20,44,0.455,13,30,0.433,7,14,0.5,5,7,0.714,52
10060,12/22/11,Utah Valley,@,Montana,L 52-65,200,20,48,0.417,16,36,0.444,4,12,0.333,8,15,0.533,52
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
10061,12/22/11,American,@,Villanova,L 52-73,200,20,58,0.345,13,37,0.351,7,21,0.333,5,9,0.556,52
10062,12/28/11,Miss. St.,N,Baylor,L 52-54,200,22,54,0.407,17,37,0.459,5,17,0.294,3,7,0.429,52
10063,12/31/11,San Diego,@,BYU,L 52-88,200,14,61,0.23,9,34,0.265,5,27,0.185,19,26,0.731,52
10064,12/31/11,High Point,,Coastal Caro.,L 52-55,200,17,47,0.362,16,35,0.457,1,12,0.083,17,20,0.85,52
10065,12/31/11,South Alabama,@,Middle Tenn.,L 52-68,200,20,66,0.303,16,51,0.314,4,15,0.267,8,14,0.571,52
10066,1/2/12,Texas A&M,@,Baylor,L 52-61,200,18,63,0.286,11,38,0.289,7,25,0.28,9,13,0.692,52
10067,1/2/12,UC-Riverside,,Cal St Northridge,L 52-63,200,20,52,0.385,16,34,0.471,4,18,0.222,8,11,0.727,52
10068,1/2/12,Fairl. Dickinson,@,Columbia,L 52-67,200,20,54,0.37,19,49,0.388,1,5,0.2,11,20,0.55,52
10069,1/2/12,LSU,,Virginia,L 52-57,200,21,48,0.438,16,30,0.533,5,18,0.278,5,8,0.625,52
10070,1/2/12,Wake Forest,,Wofford,L 52-56,200,18,46,0.391,17,36,0.472,1,10,0.1,15,17,0.882,52
10071,1/3/12,Alabama A&M,@,Jackson State,L 52-55,200,21,50,0.42,20,42,0.476,1,8,0.125,9,15,0.6,52
10072,1/3/12,Alcorn State,@,Texas Southern,L 52-87,200,18,48,0.375,13,32,0.406,5,16,0.313,11,16,0.688,52
10073,1/7/12,St. Bonaventure,@,Duquesne,L 52-66,200,18,54,0.333,15,39,0.385,3,15,0.2,13,21,0.619,52
10074,1/7/12,St. Joseph's,,Charlotte,L 52-57,200,23,57,0.404,21,36,0.583,2,21,0.095,4,7,0.571,52
10075,1/7/12,Virginia,,Miami (FL),W 52-51,200,21,55,0.382,17,42,0.405,4,13,0.308,6,10,0.6,52
10076,1/11/12,Buffalo,@,Ohio,L 52-60,200,19,50,0.38,17,38,0.447,2,12,0.167,12,17,0.706,52
10077,1/11/12,SMU,,Rice,L 52-68,200,19,49,0.388,12,23,0.522,7,26,0.269,7,14,0.5,52
10078,1/14/12,Cornell,,Penn,L 52-64,200,18,48,0.375,15,31,0.484,3,17,0.176,13,24,0.542,52
10079,1/14/12,Miami (OH),,Buffalo,W 52-51,200,19,49,0.388,13,31,0.419,6,18,0.333,8,15,0.533,52
10080,1/14/12,Alabama,@,Miss. St.,L 52-56,200,23,51,0.451,22,42,0.524,1,9,0.111,5,5,1,52
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
10081,1/14/12,Stephen F. Austin,,UTSA,L 52-59,200,21,48,0.438,19,35,0.543,2,13,0.154,8,13,0.615,52
10082,1/14/12,Tennessee State,,SIU Edwardsville,W 52-49,200,21,49,0.429,18,34,0.529,3,15,0.2,7,11,0.636,52
10083,1/14/12,Toledo,@,Western Mich.,L 52-74,200,20,56,0.357,17,36,0.472,3,20,0.15,9,17,0.529,52
10084,1/16/12,Rider,@,Fairfield,L 52-61,200,16,50,0.32,13,37,0.351,3,13,0.231,17,26,0.654,52
10085,1/16/12,New Hampshire,@,Stony Brook,L 52-61,200,20,42,0.476,11,20,0.55,9,22,0.409,3,6,0.5,52
10086,1/18/12,Central Mich.,,Ball State,L 52-73,200,19,56,0.339,13,33,0.394,6,23,0.261,8,13,0.615,52
10087,1/19/12,Boston U.,@,New Hampshire,W 52-50,200,22,53,0.415,19,44,0.432,3,9,0.333,5,7,0.714,52
10088,1/19/12,Illinois,@,Penn State,L 52-54,200,17,49,0.347,10,27,0.37,7,22,0.318,11,13,0.846,52
10089,1/21/12,South Carolina,@,Auburn,L 52-63,200,20,49,0.408,14,31,0.452,6,18,0.333,6,8,0.75,52
10090,1/21/12,Charlotte,@,George Washington,L 52-60,200,22,60,0.367,18,42,0.429,4,18,0.222,4,9,0.444,52
10091,1/21/12,Georgetown,,Rutgers,W 52-50,200,12,41,0.293,9,27,0.333,3,14,0.214,25,36,0.694,52
10092,1/21/12,Maine,,Stony Brook,L 52-58,200,18,50,0.36,13,27,0.481,5,23,0.217,11,15,0.733,52
10093,1/21/12,Boise State,@,TCU,L 52-54,200,17,47,0.362,12,31,0.387,5,16,0.313,13,20,0.65,52
10094,1/21/12,Texas Tech,,Iowa State,L 52-76,200,20,57,0.351,15,39,0.385,5,18,0.278,7,8,0.875,52
10095,1/22/12,Northwestern,@,Minnesota,L 52-75,200,18,55,0.327,10,29,0.345,8,26,0.308,8,20,0.4,52
10096,1/22/12,Drake,@,Northern Iowa,L 52-66,200,21,55,0.382,15,36,0.417,6,19,0.316,4,7,0.571,52
10097,1/23/12,Lipscomb,@,USC Upstate,L 52-61,200,18,55,0.327,10,31,0.323,8,24,0.333,8,16,0.5,52
10098,1/24/12,San Diego State,@,Wyoming,W 52-42,200,21,41,0.512,16,30,0.533,5,11,0.455,5,6,0.833,52
10099,1/25/12,Loyola (IL),@,Detroit,L 52-67,200,17,46,0.37,11,33,0.333,6,13,0.462,12,16,0.75,52
10100,1/25/12,Minnesota,@,Michigan State,L 52-68,200,18,47,0.383,12,31,0.387,6,16,0.375,10,14,0.714,52
10101,1/25/12,Colorado State,@,New Mexico,L 52-85,200,16,43,0.372,13,29,0.448,3,14,0.214,17,23,0.739,52
10102,1/25/12,Wake Forest,,Florida State,L 52-75,200,15,43,0.349,10,27,0.37,5,16,0.313,17,20,0.85,52
10103,1/26/12,Arkansas State,@,Denver,L 52-66,200,18,39,0.462,16,34,0.471,2,5,0.4,14,19,0.737,52
10104,1/26/12,Coastal Caro.,@,Presbyterian,W 52-49,200,19,44,0.432,17,36,0.472,2,8,0.25,12,16,0.75,52
10105,1/28/12,Montana State,@,Eastern Wash.,L 52-69,200,16,52,0.308,12,33,0.364,4,19,0.211,16,26,0.615,52
10106,1/28/12,Milwaukee,,Valparaiso,L 52-55,200,17,48,0.354,11,26,0.423,6,22,0.273,12,19,0.632,52
10107,1/28/12,High Point,@,Winthrop,W 52-47,200,16,50,0.32,10,32,0.313,6,18,0.333,14,17,0.824,52
10108,1/28/12,Dartmouth,@,Yale,L 52-62,200,21,61,0.344,17,45,0.378,4,16,0.25,6,9,0.667,52
10109,1/29/12,Canisius,,Loyola (MD),L 52-70,200,22,54,0.407,18,37,0.486,4,17,0.235,4,8,0.5,52
10110,1/30/12,Samford,,Charleston,L 52-68,200,21,57,0.368,15,31,0.484,6,26,0.231,4,6,0.667,52
10111,1/31/12,Wisconsin,@,Penn State,W 52-46,200,17,48,0.354,12,29,0.414,5,19,0.263,13,19,0.684,52
10112,2/1/12,New Hampshire,,Hartford,W 52-51,200,20,47,0.426,12,26,0.462,8,21,0.381,4,9,0.444,52
10113,2/1/12,Wyoming,@,TCU,L 52-58,200,20,48,0.417,15,29,0.517,5,19,0.263,7,11,0.636,52
10114,2/2/12,App. St.,,Samford,L 52-53,200,20,52,0.385,13,27,0.481,7,25,0.28,5,8,0.625,52
10115,2/2/12,UC-Riverside,,Pacific,L 52-60,200,17,44,0.386,9,22,0.409,8,22,0.364,10,19,0.526,52
10116,2/2/12,Utah State,@,Nevada,L 52-53,200,23,57,0.404,18,43,0.419,5,14,0.357,1,4,0.25,52
10117,2/2/12,Fort Wayne,@,Western Ill.,L 52-62,200,19,51,0.373,14,32,0.438,5,19,0.263,9,12,0.75,52
10118,2/4/12,Columbia,@,Harvard,L 52-57,200,20,50,0.4,16,42,0.381,4,8,0.5,8,8,1,52
10119,2/4/12,South Carolina,,Kentucky,L 52-86,200,18,59,0.305,9,39,0.231,9,20,0.45,7,15,0.467,52
10120,2/4/12,Evansville,@,Southern Ill.,L 52-53,200,18,44,0.409,14,33,0.424,4,11,0.364,12,16,0.75,52
,,,,,,,School,School,School,School,School,School,School,School,School,School,School,School,School
,Date,Schl,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
10121,2/4/12,SMU,,UCF,L 52-59,200,18,44,0.409,12,22,0.545,6,22,0.273,10,14,0.714,52
10122,2/4/12,Wisconsin,,Ohio State,L 52-58,200,22,55,0.4,17,28,0.607,5,27,0.185,3,3,1,52
